CAR_DRIVER,CAR_PASSENGER,BIKE,BUS_TRAM,TRAIN,WALK
"0.0721211118464593","0.2620450033090668","0.2407511581733951","0.18251158173395102","0.007131039046988749","0.23544010589013897"
